type,scenario,backtest_pair,ema_periods,price,profit,timeframe
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",189.14,963.203142518505,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",195.76,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",196.93,266.80797074272414,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",148.51,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",138.52,-4022.8150409838854,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",139.48,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",128.71,-4289.723210121716,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",150.63,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.63,-738.0799716414622,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",140.68,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",134.93,-2094.448878792551,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",131.79,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",149.24,6216.58940349867,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",153.26,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.94,-2288.0096367191363,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",147.97,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",144.67,-1217.773934838915,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",147.48,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",143.87,-1298.1003991628677,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",160.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",170.1,2905.865227550239,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",184.84,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",177.59,-2102.9389107718016,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",170.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",170.0,-151.27130684074655,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",173.12,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",170.45,-833.040478902898,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",161.47,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",157.62,-1228.9790365226509,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",155.97,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",152.09,-1247.0246624300999,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",150.47,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.42,-1308.5266981130699,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",139.98,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",137.88,-736.571785190019,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",134.82,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",136.43,465.5418513097975,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",147.57,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",141.86,-1789.5335209680998,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",144.42,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.4,527.3635970880568,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",134.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",138.36,1270.357328498234,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",143.67,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",157.86,4346.495105885595,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",169.13,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",176.06,1938.3197430482687,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",178.2,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",180.41,560.0986938699061,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",152.0,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",152.56,117.50599874971522,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",144.89,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",142.33,-983.8851208143169,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",146.21,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",143.35,-1060.9207769865752,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",145.15,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",158.87,4614.285778129852,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",132.61,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",129.49,-1350.1381447444219,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",134.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",132.45,-700.4621438638933,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",135.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",134.15,-592.2233812223785,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",139.1,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",135.61,-1364.8329563173393,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",131.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",131.7,-165.32409234969236,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",143.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",145.03,625.4354815313418,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",152.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.42,-1425.1370011531471,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",155.56,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",156.78,316.86250847043993,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",141.16,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",145.31,1386.1650218684445,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",145.45,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",146.03,131.61974282268784,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",151.47,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",152.99,440.52926967752865,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",158.76,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",165.74,2190.5856078866636,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",177.19,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",173.58,-1168.296086830138,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",171.3,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",176.43,1498.271362541811,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",166.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",198.81,10314.792472447058,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",205.06,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",213.3,2493.0069619025235,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",234.81,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",237.63,708.3362735711853,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",253.93,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",258.15,1026.8564634171198,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",243.61,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",233.06,-3062.750654575808,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",243.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",240.1,-1005.5546513817171,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",228.05,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",226.16,-624.390947591557,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",195.62,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",188.93,-2271.9807254803527,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",193.26,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",192.24,-411.11385482840706,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",206.77,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",214.08,2075.799845909518,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",218.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",211.64,-2134.787840595367,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",189.36,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",236.06,14978.123914099626,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",253.41,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",246.78,-2095.952895248731,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",262.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",251.86,-3041.3505589255656,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",211.52,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",205.48,-2124.1605853404035,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",205.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",196.96,-2800.6235760065174,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",199.5,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",197.22,-846.6522963383759,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",202.73,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",195.2,-2510.9547527887626,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",174.06,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",168.42,-2117.3840957856373,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",145.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",140.43,-2373.852313090887,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",174.35,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",158.56,-5348.028661227574,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",159.93,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",141.87,-6037.712228868651,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",133.54,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",129.54,-1466.8566848598202,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",127.61,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",128.05,92.74352443688986,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",130.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",137.97,2594.622828532876,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",125.88,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",125.39,-254.12033553583024,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",122.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",118.96,-1348.0911420589691,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",110.51,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",105.74,-2067.8596190796525,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",117.58,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",109.6,-3071.1635808813953,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",118.02,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",128.38,3564.84098977167,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",130.32,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",130.34,-55.94674370411667,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",138.77,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",137.58,-446.6932521586641,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",140.22,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",134.75,-1791.3280582284642,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",144.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",147.7,960.7829629033076,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",154.75,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",151.47,-982.9151487167182,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",151.28,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.77,-765.0026129751641,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",158.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",171.9,3411.410644085525,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",182.09,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",176.82,-1370.2644707925865,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",172.25,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",166.65,-1485.0394971549904,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",167.16,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",159.66,-1957.5139201333877,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",178.2,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",174.01,-1005.3643598131748,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",176.06,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",174.91,-312.16739192324894,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",159.44,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",156.79,-703.5320395395902,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",150.09,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",148.69,-411.29927896246954,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",152.94,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",159.46,1563.58484545385,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",148.84,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",153.36,1143.756744362312,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",143.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",144.17,178.3117841159692,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",151.3,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",150.9,-165.0671798058902,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",155.77,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",150.07,-1544.094106174227,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",152.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",151.28,-308.9998840890403,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",151.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",149.17,-623.1855533071866,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",156.04,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",160.45,1025.2062278847734,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",166.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",161.4,-1262.231886202062,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",173.8,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",176.61,560.110865296454,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",180.87,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",191.61,2231.604806730982,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",184.48,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",183.66,-238.05886935946182,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",161.91,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",163.87,433.3112502389049,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",171.71,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",180.19,1963.2164120194648,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",196.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",192.22,-1000.3427579565468,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",198.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",198.31,-105.09119176997774,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",195.86,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",211.9,3362.2613027550324,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",207.08,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",242.1,7568.50577807529,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",244.93,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",242.11,-680.4369228094802,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",203.7,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",201.17,-718.8173180622471,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",209.19,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",207.08,-589.203583158851,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",217.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",229.18,2678.639090548786,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",235.18,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",228.98,-1481.9212263492445,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",227.7,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",221.96,-1380.9379496650872,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",196.46,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",195.89,-217.36277774980408,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",192.6,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",184.09,-2292.956431876686,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",191.53,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",199.68,1975.6195653576142,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",196.78,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",195.35,-433.2704162624359,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",161.86,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",160.65,-439.85582017258275,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",161.79,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",157.6,-1340.677571598586,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",165.22,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",159.51,-1717.9373340672391,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",141.13,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",134.62,-2189.0075775207224,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",129.34,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",129.76,80.97483084900159,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",137.81,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",136.66,-428.35954789393145,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",143.0,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",139.68,-1071.4666619763084,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",138.51,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",133.48,-1601.1912198628343,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",138.73,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",140.37,425.70437788034906,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",132.24,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",131.61,-254.50996292986383,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",133.37,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",134.18,191.66437625521212,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",142.1,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",136.17,-1777.7850163492694,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",137.95,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",132.2,-1699.2630985512951,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",132.14,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",132.74,118.48633378640079,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",127.72,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",123.71,-1241.8356050808216,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",123.27,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",123.43,-3.790729517750151,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",126.18,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",124.86,-434.40022042027704,1h
BUY,StochRSI_ADX,SOLUSDT,"(14, 26)",125.39,nan,1h
SELL,StochRSI_ADX,SOLUSDT,"(14, 26)",136.0,3011.1305775335786,1h
BUY,StochRSI,SOLUSDT,"(25, 45)",2.4095,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",3.2165,3330.5601829632706,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",3.5936,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",12.2773,32148.691299716316,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",14.217,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",13.765,-1507.543474345126,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",14.6881,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",13.9345,-2314.430878859406,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",15.8338,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",14.1552,-4468.362008966607,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",14.3317,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",12.689,-4308.675582369047,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",18.0645,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",22.0209,7145.177615811124,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",30.4763,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",42.697,15971.325307715764,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",44.569,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",42.854,-2230.0880800205123,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",44.869,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",42.614,-2773.63837015257,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",43.654,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",34.988,-10180.1072897583,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",36.451,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",44.831,9312.543269534253,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",36.716,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",36.586,-247.38141012211418,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",39.981,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",36.82,-4007.7735924351364,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",33.97,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",32.777,-1672.8706096919923,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",28.402,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",157.93,201219.47485751763,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",156.69,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",151.47,-8507.885804972291,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",158.79,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",228.48,103497.9233455373,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",239.76,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",219.04,-29853.115890634886,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",224.24,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",196.09,-39365.480617870286,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",193.0,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",196.5,4531.509825655608,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",181.74,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",176.46,-8385.011081606324,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",175.55,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",173.7,-3187.451944406319,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",105.92,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",99.74,-15760.030586215726,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",97.31,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",89.13,-21198.150403392123,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",87.8,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",112.95,64668.51625973181,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",113.78,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",117.71,9658.29924912809,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",106.85,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",101.21,-16315.00637740444,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",35.22,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",31.91,-27165.019245702715,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",36.28,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",33.93,-17051.75113457878,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",37.36,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",38.88,9453.516908376594,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",41.93,nan,4h
SELL,StochRSI,SOLUSDT,"(25, 45)",39.67,-13830.033162089268,4h
BUY,StochRSI,SOLUSDT,"(25, 45)",42.5,nan,4h
